Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
1190,Teachers encourage students to ask questions and be curious.,Positive,2025-05-30,1005
1191,The school environment is welcoming and inclusive.,Positive,2025-02-24,1004
1192,The sports facilities are excellent.,Positive,2025-06-24,1002
1193,The annual school play was a wonderful experience for my child.,Positive,2025-01-27,1002
1194,There are not enough resources for special needs students.,Negative,2025-04-16,1005
1195,My child struggles with the math curriculum and needs more support.,Negative,2025-02-27,1002
1196,There are not enough resources for special needs students.,Negative,2025-05-20,1005
1197,I appreciate the school’s focus on mental health and well-being.,Positive,2025-03-22,1002
1198,The after-school programs are excellent and very engaging.,Positive,2025-05-02,1001
1199,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-22,1005
1200,There is a lack of communication between teachers and parents.,Negative,2025-06-01,1001
1201,The cafeteria food quality needs improvement.,Negative,2025-04-02,1001
1202,The school environment is welcoming and inclusive.,Positive,2025-06-03,1005
1203,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-23,1004
1204,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-01-27,1004
1205,The sports facilities are not well maintained.,Negative,2025-03-22,1004
1206,The school nurse is attentive and caring.,Positive,2025-03-27,1002
1207,The annual school play was a wonderful experience for my child.,Positive,2025-03-12,1003
1208,The parent-teacher meetings are too short and rushed.,Negative,2025-04-25,1004
1209,The playground equipment needs to be repaired.,Negative,2025-04-02,1005
1210,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-27,1005
1211,The cafeteria food quality needs improvement.,Negative,2025-05-27,1001
1212,The homework load is overwhelming for my child.,Negative,2025-05-13,1002
1213,The sports facilities are not well maintained.,Negative,2025-04-21,1002
1214,My child feels anxious about going to school due to peer pressure.,Negative,2025-01-29,1005
1215,The cafeteria food quality needs improvement.,Negative,2025-06-14,1002
1216,The art and music programs are outstanding.,Positive,2025-01-12,1002
1217,The playground equipment needs to be repaired.,Negative,2025-04-05,1005
1218,My child feels left out because of language barriers.,Negative,2025-02-01,1005
1219,My child’s reading skills have improved a lot this year.,Positive,2025-01-12,1001
1220,The school’s open house was informative and well-organized.,Positive,2025-05-31,1005
1221,My child feels left out because of language barriers.,Negative,2025-06-20,1002
1222,The school does not provide enough support for students who are struggling academically.,Negative,2025-05-13,1003
1223,Communication about school events is poor and confusing.,Negative,2025-03-15,1001
1224,The school nurse is attentive and caring.,Positive,2025-02-24,1004
1225,The school celebrates student achievements regularly.,Positive,2025-03-02,1003
1226,The school bus is often late and unreliable.,Negative,2025-05-03,1003
1227,The school bus is often late and unreliable.,Negative,2025-01-02,1003
1228,The school’s holiday events are fun for the whole family.,Positive,2025-01-17,1004
1229,There is a lack of diversity in the teaching staff.,Negative,2025-05-09,1001
1230,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-02-10,1004
1231,The science labs are well-equipped and my child loves experiments.,Positive,2025-03-14,1001
1232,My child struggles with the math curriculum and needs more support.,Negative,2025-06-20,1002
1233,The school does not address bullying issues effectively.,Negative,2025-04-20,1002
1234,There is too much emphasis on standardized testing.,Negative,2025-02-19,1004
1235,The school grounds are clean and well-kept.,Positive,2025-05-09,1005
1236,The science labs are well-equipped and my child loves experiments.,Positive,2025-02-20,1003
1237,Teachers respond quickly to my concerns and emails.,Positive,2025-01-22,1002
1238,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-05-22,1001
1239,The after-school programs are excellent and very engaging.,Positive,2025-03-05,1004
1240,The annual school play was a wonderful experience for my child.,Positive,2025-05-16,1002
1241,I appreciate the regular updates on my child’s progress.,Positive,2025-04-02,1004
1242,I am dissatisfied with the way discipline issues are handled.,Negative,2025-02-01,1002
1243,My child’s reading skills have improved a lot this year.,Positive,2025-03-19,1001
1244,The school’s holiday events are fun for the whole family.,Positive,2025-01-14,1003
1245,The school’s holiday events are fun for the whole family.,Positive,2025-04-26,1001
1246,The school’s holiday events are fun for the whole family.,Positive,2025-06-27,1003
1247,The school’s open house was informative and well-organized.,Positive,2025-01-30,1002
1248,The playground equipment needs to be repaired.,Negative,2025-06-29,1003
1249,The cafeteria food quality needs improvement.,Negative,2025-06-06,1004
1250,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-04,1001
1251,My child has made many friends and enjoys group activities.,Positive,2025-05-22,1002
1252,The school environment is welcoming and inclusive.,Positive,2025-06-08,1002
1253,The after-school programs are excellent and very engaging.,Positive,2025-05-04,1003
1254,The after-school programs are excellent and very engaging.,Positive,2025-05-07,1002
1255,The school does not provide enough support for students who are struggling academically.,Negative,2025-06-08,1002
1256,The sports facilities are excellent.,Positive,2025-02-17,1001
1257,The sports facilities are not well maintained.,Negative,2025-04-16,1005
1258,The school encourages creativity and independent thinking.,Positive,2025-04-30,1004
1259,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-20,1005
1260,There is too much emphasis on standardized testing.,Negative,2025-01-13,1004
1261,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-03-06,1005
1262,The parent-teacher meetings are too short and rushed.,Negative,2025-06-05,1002
1263,My child feels safe and enjoys the extracurricular activities.,Positive,2025-01-09,1004
1264,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-04-28,1004
1265,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-01,1005
1266,There is a lack of communication between teachers and parents.,Negative,2025-04-10,1003
1267,My child’s classroom is too noisy and distracting.,Negative,2025-01-26,1005
1268,The school celebrates student achievements regularly.,Positive,2025-03-24,1003
1269,I appreciate the regular updates on my child’s progress.,Positive,2025-06-01,1002
1270,My child struggles with the math curriculum and needs more support.,Negative,2025-01-29,1001
1271,The annual school play was a wonderful experience for my child.,Positive,2025-02-15,1002
1272,The teachers are very supportive and my child loves going to school.,Positive,2025-03-01,1004
1273,The playground equipment needs to be repaired.,Negative,2025-06-23,1002
1274,The parent-teacher meetings are too short and rushed.,Negative,2025-03-29,1004
1275,The art and music programs are outstanding.,Positive,2025-05-03,1001
1276,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-26,1001
1277,There is a lack of diversity in the teaching staff.,Negative,2025-03-05,1002
1278,I am dissatisfied with the way discipline issues are handled.,Negative,2025-06-22,1002
1279,The school grounds are clean and well-kept.,Positive,2025-06-26,1002
1280,I am dissatisfied with the way discipline issues are handled.,Negative,2025-04-26,1004
1281,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-02-28,1003
1282,The sports facilities are not well maintained.,Negative,2025-06-27,1002
1283,There is a lack of communication between teachers and parents.,Negative,2025-02-24,1004
1284,The school does not address bullying issues effectively.,Negative,2025-06-06,1004
1285,Communication about school events is poor and confusing.,Negative,2025-06-26,1003
1286,The school bus is often late and unreliable.,Negative,2025-03-30,1004
1287,The after-school programs are excellent and very engaging.,Positive,2025-03-25,1002
1288,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-02-27,1005
